CONSECUTIVO;FECHA DE INSCRIPCION;DEPARTAMENTO DE INSCRIPCION;MUNICIPIO DE INSCRIPCION;CODIGO DIVIPOLA DEPARTAMENTO;CODIGO DIVIPOLA MUNICIPIO;NOMBRE DEL ESTABLECIMIENTO;DIRECCION;AREA;CORREO ELECTRONICO;PREPARACION ALIMENTOS;COMEDORES;EXPENDIO ALIMENTOS;GRANDES SUPERFICIES;ENSAMBLE ALIMENTOS;ALMACENAMIENTO;VENTA VIA PUBLICA;EXPENDIO BEBIDAS ALCOHOLICAS;PLAZAS DE MERCADO;EXPENDIO CARNES;LUGAR DE FUNCIONAMIENTO PARA EXPENDIOS Y ALMACENAMIENTO DE CARNES Y PRODUCTOS CARNICOS COMESTIBLES;INSPECCIONADO POR LA ENTIDAD TERRITORIAL DE SALUD;FECHA DE LA ULTIMA INSPECCION;CONCEPTO ANTERIOR;INSCRIPCION VIGENTE
3314;09/29/2022 12:00:00 AM;NORTE DE SANTANDER;CONVENCION;54;206;HOGAR COMUNITARIO LA INFANCIA;KDX 75;RURAL;no registra;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;05/13/2019 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3316;09/29/2022 12:00:00 AM;NORTE DE SANTANDER;CONVENCION;54;206;HOGAR COMUNITARIO LUZ;VEREDA PATIECITOS;RURAL;no registra;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;05/13/2019 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
391;10/03/2022 0:00;NORTE DE SANTANDER;EL CARMEN;54;245;HELADERÍA Y LICORERIA CHADRY (EL CABALLO);CALLE CENTRAL;URBANA;no tiene;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Almacenamiento a temperatura ambiente / Dador de frío /;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;10/05/2022 0:00;FAVORABLE CON REQUERIMIENTOS;ACTIVO
392;10/03/2022 0:00;NORTE DE SANTANDER;EL CARMEN;54;245;BILLARES EDGAR;PARQUE PRINCIPAL;URBANA;no tiene;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Almacenamiento a temperatura ambiente / Dador de frío /;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;10/04/2022 0:00;FAVORABLE CON REQUERIMIENTOS;ACTIVO
393;10/03/2022 0:00;NORTE DE SANTANDER;EL CARMEN;54;245;BILLARES Y HELADERÍA GENESIS;ESQUINA PARQUE PRINCIPAL;URBANA;no tiene;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Almacenamiento a temperatura ambiente / Dador de frío /;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;10/05/2022 0:00;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3288;10/03/2022 0:00;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;FUENTE DE SODA CAFE PEPITOS TRAPICHES;CRA 3 ENTRE CALLES 10B Y 10C LOCAL 1 TRAPICHES;URBANA;marye706@gmail.com;Comidas Rápidas /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;10/03/2022 0:00;FAVORABLE;ACTIVO
3287;10/05/2022 0:00;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;RON Y CANA;LOTE 6 LA PARADA;URBANA;ronycana2022@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/05/2022 0:00;FAVORABLE;ACTIVO
3289;10/05/2022 0:00;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;ALTAGRACIA MARKET K;AV 1 # 18-249 CONJUNTO CERRADO ALTAGRACIA CASA B11;URBANA;angeloduartevera@gmail.com;NO APLICA;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;10/05/2022 0:00;FAVORABLE;ACTIVO
3339;10/05/2022 0:00;NORTE DE SANTANDER;RAGONVALIA;54;599;PANADERIA Y ABASTOS DENNYS;AV 4 # 5-23 BARRIO EL CENTRO;URBANA;wilmerajaimes@gmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;09/18/2020 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3293;10/06/2022 0:00;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;CLUB DEPORTIVO LOS CARNALES;CALLE 16 # 1016 LA PALMITA;URBANA;jt2187516@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/06/2022 0:00;FAVORABLE;ACTIVO
3298;10/06/2022 0:00;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;TRAPICHES BURGER;ANILLO VIAL E.D.S SABANA LOS TRAPICHES LOCAL 5;URBANA;yulyovagom@gmail.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;10/06/2022 0:00;FAVORABLE;ACTIVO
3333;10/07/2022 0:00;NORTE DE SANTANDER;CACOTA;54;125;RESTAURANTE ESCOLAR C.E.R. LA FENICIA SEDE LA UPA;VEREDA LA UPA;RURAL;c.e.r.lafenicia@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;10/07/2022 0:00;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3340;10/10/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR AGRUPADO GRILLITOS (BAMBO);SANTA LUCIA CALLE 19 N12A-83;URBANA;no tiene;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;10/10/2022 0:00;FAVORABLE;ACTIVO
3344;10/10/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR AGRUPADO BULLICIOSOS (BAMBO);CALLE 19 N 12-B01;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/10/2022 0:00;FAVORABLE;ACTIVO
3345;10/10/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR AMIGUITOS;CRA 12B N 21-46 LIBARDO ALONSO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/10/2022 0:00;FAVORABLE;ACTIVO
3352;10/10/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR LOS CISNES (BAMBO);BARRIO LIBARDO ALONSO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/10/2022 0:00;FAVORABLE;ACTIVO
3365;10/10/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;ESTANCO COCODISK;CALLE 7 AVENIDA;URBANA;no dato;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;ACTIVO
3366;10/10/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;BATIDOS Y MICHELADAS EL HUERTO;CALLE 7 AVENIDA;URBANA;no dato;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;ACTIVO
3367;10/10/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;PANADERIA LA AMISTAD DE CRISTO;MERCADO;URBANA;no dato;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;08/21/2019 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3369;10/10/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;PANADERIA LADYPAN;SAN CAYETANO;URBANA;no dato;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;08/29/2019 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3484;10/10/2022 0:00;NORTE DE SANTANDER;EL ZULIA;54;261;POOL GARCIA GRAJALES;CL 6 # 0-29 BR CENTRO;URBANA;garciabustamantejuancarlos44@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;ACTIVO
3305;10/11/2022 0:00;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;MR CHARLES DISCO BAR NIGHT;CRA 1 # 5-64-70 VILLA ANTIGUA;URBANA;willianzulu1126@hotmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/11/2022 0:00;FAVORABLE;ACTIVO
3346;10/11/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR BLANCA NIEVES;CRA 8 N 22-43 26 DE JULIO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/11/2022 0:00;FAVORABLE;ACTIVO
3348;10/11/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR CHIQUITIN (BAMBO);CALLE 21 N 10-17 BAMBO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/11/2022 0:00;FAVORABLE;ACTIVO
3349;10/11/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR CHISPITAS (BAMBO);LIBARDO ALONSO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/11/2022 0:00;FAVORABLE;ACTIVO
3351;10/11/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR GNOMOS (BAMBO);BARRIO 26 DE JULIO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/11/2022 0:00;FAVORABLE;ACTIVO
3306;10/12/2022 0:00;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;CHARCUTERIA DONDE CECI DE LA VILLA;CRA 6 # 1-26 SANTANDER;URBANA;yennysufey@gmail.com;NO APLICA;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;10/12/2022 0:00;FAVORABLE;ACTIVO
3350;10/12/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR EL PATO DONALD (JUAN 23);CRA 26 N 2-39 LANDIA;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/12/2022 0:00;FAVORABLE;ACTIVO
3353;10/12/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR PITUFOS (BAMBO);EL BAMBO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/12/2022 0:00;FAVORABLE;ACTIVO
3354;10/12/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR BIENESTAR FAMILIAR SNOOPY (BAMBO);PRADO SUR;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/12/2022 0:00;FAVORABLE;ACTIVO
3307;10/13/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;TTARINGA BEER;CRA 5 # 1-09 FATIMA;URBANA;mateocc2013@hotmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/13/2022 12:00:00 AM;FAVORABLE;ACTIVO
3341;10/13/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;ESTANCO EL POLACO;CALLE 4 N 20-09 MARABELITO;URBANA;no tiene;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/13/2022 12:00:00 AM;FAVORABLE;ACTIVO
3342;10/13/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;ESTANCO EL POLACO;CALLE 4 N 20-09 MARABELITO;URBANA;no tiene;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/13/2022 12:00:00 AM;FAVORABLE;ACTIVO
3343;10/13/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;ESTANCO EL POLACO;CALLE 4 N 20-09 MARABELITO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/13/2022 12:00:00 AM;FAVORABLE;ACTIVO
3357;10/13/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;POOL CLUB GOLDEN;SANTA CLARA CALLE PRINCIPAL;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/13/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3358;10/13/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;POOL CLUB OCAÑA;SANTA CLARA;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/13/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3359;10/13/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;POOL CLUB VALEJUL;CRA 49 CALLE PPAL SANTA CLARA;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/13/2022 12:00:00 AM;FAVORABLE;ACTIVO
3377;10/13/2022 12:00:00 AM;NORTE DE SANTANDER;CHITAGA;54;174;EXPENDIO DE BEBIDAS ALCOHOLICAS POOLES EL CENTRO;KRA 7 # 4 75/85 BR CENTRO;URBANA;edflorezcarvajal@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA /;Independiente /;SI;10/13/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3471;10/13/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONITA;54;520;SIERRA MIRANDA MARIA HELENA;KDX 1 BARRIO FATIMA - CASCO URBANO;URBANA;maryhelen1560@gmail.com;NO APLICA;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3309;10/14/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;SUPERMERCADO BETEL CUCUTA SAS;VIA ANTIGUA BOCONO KM1+000 LOCAL 3;URBANA;auditoria@grupobetel.com.co;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Expendio Carnes /;Supermercado/ minimercado /;SI;10/14/2022 12:00:00 AM;FAVORABLE;ACTIVO
3355;10/14/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;CLUB DE BILLARES LA ROKA OCAÑA;EL LIBANO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/14/2022 12:00:00 AM;FAVORABLE;ACTIVO
3360;10/14/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;CLUB DE RANCHO Y LICORES LUNA;SANTA CLARA;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/14/2022 12:00:00 AM;FAVORABLE;ACTIVO
3361;10/14/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;CLUB DE BILLARES SNOOKER TWO;EL LIBANO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/14/2022 12:00:00 AM;FAVORABLE;ACTIVO
3385;10/14/2022 12:00:00 AM;NORTE DE SANTANDER;LOS PATIOS;54;405;CHARCUTERIA SALAMI;CALLE 34 3-17 DOCE DE OCTUBRE;URBANA;fabiomogollon54@gmail.com;NO APLICA;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;10/14/2022 12:00:00 AM;FAVORABLE;ACTIVO
3308;10/18/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;CARNES FRIAS LOS 3 NOVILLOS;CRA 11 # 6-22 GRAMALOTE;URBANA;segurofrancisco3@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Expendio Carnes /;Supermercado/ minimercado /;NO;1/01/1900 0:00;FAVORABLE;ACTIVO
3356;10/18/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;BAR EL PASEITO XXX;MERCADO PUBLICO;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/18/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3384;10/18/2022 12:00:00 AM;NORTE DE SANTANDER;LOS PATIOS;54;405;FONDA EL COMANDO;CALLE 27 N 3-95 LOCAL 1 PATIO CENTRO;URBANA;julianagualdrona@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/18/2022 12:00:00 AM;FAVORABLE;ACTIVO
3473;10/18/2022 12:00:00 AM;NORTE DE SANTANDER;MUTISCUA;54;480;RESTAURANTE ESCOLAR RURAL CER SUCRE;VEREDA SUCRE;RURAL;cer_sucremutis@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;9/11/2019 0:00;FAVORABLE CON REQUERIMIENTOS;ACTIVO
400;10/19/2022 12:00:00 AM;NORTE DE SANTANDER;EL CARMEN;54;245;RESTAURANTE ESCOLAR CER SEDE LOS ANDES;VEREDA EL OASIS;RURAL;no tiene;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Almacenamiento a temperatura ambiente / Dador de frío /;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;10/21/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
402;10/19/2022 12:00:00 AM;NORTE DE SANTANDER;EL CARMEN;54;245;RESTAURANTE ESCOLAR CER VILLANUEVA;VEREDA VILLANUEVA;RURAL;no tiene;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Almacenamiento a temperatura ambiente / Dador de frío /;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;10/20/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3331;10/19/2022 12:00:00 AM;NORTE DE SANTANDER;CACOTA;54;125;RESTAURANTE ESCOLAR C.E.R. LA FENICIA SEDE EL HATO DE LA VIRGEN;VEREDA EL HATO DE LA VIRGEN;RURAL;c.e.r.lafenicia@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;10/19/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3347;10/19/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;CAFE LLANERO;CRA 14 MERCADO PUBLICO;URBANA;no tiene;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/19/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3379;10/19/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;EXPENDIO DE BEBIDAS ALCOHOLICAS CLUB POOL INTERNACIONAL;CL 6 # 6 34 BR CENTRO;URBANA;analuisa.gaitan.77@hotmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA /;Independiente /;SI;10/19/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3381;10/19/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;EXPENDIO DE BEBIDAS ALCOHOLICAS VIEJITAS PERO SABROSAS;KRA 5 # 8 02 BR CHAPINERO;URBANA;poly-107@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA /;Independiente /;SI;10/19/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3474;10/19/2022 12:00:00 AM;NORTE DE SANTANDER;MUTISCUA;54;480;TIENDA ESTOY BUCANDO NOMBRE;CORREGIMIENTO LA LAGUNA KDX 84;RURAL;no registra;NO APLICA;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3332;10/20/2022 12:00:00 AM;NORTE DE SANTANDER;CACOTA;54;125;RESTAURANTE ESCOLAR C.E.R. LA FENICIA SEDE EL UVITO;VEREDA EL UVITO;RURAL;c.e.r.lafenicia@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;10/20/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3418;10/20/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA CARO;54;871;CER SEDE LOS CUROS;VEREDA LOS CUROS;RURAL;alcaldia municipal;Restaurante /;NO APLICA;Expendio /;NO APLICA;Ensamble menú /;Dador de frío /;Ambulante con preparación de alimentos /;NO APLICA;NO APLICA;NO APLICA /;Otros /;SI;05/23/2019 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3362;10/21/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;RANCHO Y LICORES LA TERRAZA SHOP SANTA CLARA;SANTA CLARA;URBANA;no reporta;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;10/21/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
3327;10/24/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;BODEGON MIRANDA II;CALLE 7 # 6-47 LA PARADA;URBANA;galvisjhon981@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Expendio Carnes /;Supermercado/ minimercado /;SI;10/24/2022 12:00:00 AM;FAVORABLE;ACTIVO
3370;10/24/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;RESTAURANTE ESCOLAR LA SALLE;LOS SAUCES;URBANA;no dato;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;ACTIVO
3371;10/24/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;RESTAURANTE ESCOLAR SEDE GALAN;BARRIO GALAN;URBANA;no dato;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;ACTIVO
3372;10/24/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;RESTAURANTE ESCOLAR COLEGIO ARTISTICO RAFAEL CONTRERAS NAVARRO;LLANO DE LOS ALCALDES;URBANA;no dato;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;ACTIVO
